"","score","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","avg","obp","slg","OPS","OBA","rpG","rpGS","rpIP","rpH","rpR","rpER","rpuBB","rpBB","rpSO","rpHR","rpHBP","rpAB","rpX1B","rpX2B","rpX3B","rpIBB","rpGDP","rpSF","rpSB","rpCS","rpPO","rpBF","rpPit","rpfip","rpera","rpwhip","rpkperc","spG.1","spGS.1","spIP.1","spH.1","spR.1","spER.1","spuBB.1","spBB.1","spSO.1","spHR.1","spHBP.1","spERA.1","spAB.1","spX1B.1","spX2B.1","spX3B.1","spIBB.1","spGDP.1","spSF.1","spSB.1","spCS.1","spPO.1","spBF.1","spPit.1","spStr.1","spStL.1","spStS.1","spGB.FB.1","spLD.1","spPU.1","spWHIP.1","spBAbip.1","spSO9.1","spSO.W.1","spSO_perc.1","spuBB_perc.1","spSO_uBB.1","spfip.1","rpslg","spslg.1"
"spHR.1",0.0371585817676678,0.0519303894245844,0.0457772820723218,0.0820865099196564,0.0429683654942199,-0.0057415095111734,0.0413103884339223,-0.0165839519616144,0.121295936818713,0.0850233927781445,0.0593203495544198,0.00396955959595293,0.0614083733534918,0.0521037238075378,0.0471009517539736,-0.0622103785751126,0.0027514627204527,0.0111005331724874,-0.00784777839746182,-0.0241630166117259,0.0213240600929507,0.0446365030718605,0.0860747860809931,0.0764495964342014,0.0754827315885349,0.219554718236297,NA,0.265024266190493,0.225604706644562,0.198784409438556,0.197388425250199,0.191512649542428,0.19434141048526,0.223047198953015,0.197576721165121,0.124083000645403,0.264325704362231,0.206209780460733,0.159640747015486,0.00720914349980699,0.0812393173445191,0.140289549562875,0.0854081717549775,0.0623469933050577,0.0437463478232553,0.0386802823465614,0.262815268686283,0.25943568840626,0.0779536744319909,0.0602040380460495,0.0295352840099215,0.0132450479832456,0.426529639381491,0.468697052160934,0.36445553831041,0.515626165655169,0.643722967213516,0.654769511600215,0.239292606504669,0.2402861654788,0.249587220337327,1,0.0903276947725681,0.248281848730591,0.437051324598361,0.268671003988806,0.246073086937939,0.0631645981391108,0.0463441122696918,0.0763091066712464,0.0790100332341968,0.052665834302167,0.0616820833500585,0.0445035802096781,0.439132212363512,0.430646266614988,0.0153241669195187,-0.0546486190215408,-0.00139259849495806,-0.243255571115997,0.0141761991218672,0.0604542333923809,0.116073122409529,-0.0405522609721648,-0.00393456010699911,-0.018967779055863,-0.0519082254808172,-0.0494728122144833,NA,0.418828761237421,0.0576382492277452,0.54731250049584
"spHBP.1",0.00424226404651656,0.0109208557728568,0.00294554250701835,0.0269642195558528,0.00722012380247772,-0.0105624191612697,0.016615917746409,-0.015004382377483,0.0386495399145754,0.0278279393488681,0.0365128338492095,0.0174437736497167,0.0348132937239137,0.0253178068882184,0.023046996776144,0.0088162469759927,-0.0109248394977679,-0.0014029267329655,0.0162196518520005,-0.00862196991358883,0.00735424195645398,0.0279879338282833,0.031022107987199,0.0318333182803623,0.0324574018294666,0.0855277353752498,NA,0.109751233805561,0.0888820386370556,0.088132843871562,0.0888054128538157,0.0745296412941071,0.0751909897521586,0.0890145196040185,0.0786494769121915,0.064901952671004,0.107019911037824,0.0797621269785618,0.0603533808809334,0.0235965224079506,0.029536201833732,0.0400274434582485,0.0445203270723248,0.00967880105759058,0.0268513492222455,0.0217898326057396,0.106609524744979,0.101283518875029,0.0345019708417297,0.0307954711167729,0.00593616598013793,-0.000598742790929758,0.221908160481729,0.230823957491637,0.212020961235111,0.174683477758984,0.187679043467768,0.18239802930447,0.152184944238827,0.158040184964589,0.152189161686468,0.0903276947725681,1,0.00499060560111761,0.207872876539047,0.1623374545893,0.101510216192079,0.057695205001147,0.0634565037164166,0.141741620622444,0.0573673398897156,0.0821635238232734,0.0399783470657855,0.0506384864626866,0.247030324865248,0.234842596914538,-0.037135466573737,0.000466323063453483,0.0230799196665867,-0.00340442488426648,-0.00419338250137166,-0.00792998211717744,-0.0295148346487913,-0.00686655146370085,0.00219902048242733,-0.0167494321577508,-0.0174569573404588,-0.0146185686354507,NA,0.0334925681740725,0.0258597243421117,-0.0226316467328588
"spERA.1",0.0367978598008088,0.0107976544526037,0.00743626332755145,0.0280176714693766,0.0172915298179903,0.00252134879203866,0.0166004815380935,0.00569806104951151,0.0321926209396558,0.0288087981427762,0.0235333792817423,0.00884993711473514,0.0229141376470145,0.0228738428982132,0.00659954858644,-0.0238667680249706,0.00500756056700079,0.00285321564006104,0.0141765794657305,-0.0158380769688326,0.0202805306118221,0.027775737536518,0.0340901668648553,0.0339097386458182,0.0336130924985798,0.0812294434368715,NA,0.129824909292443,0.163342503990342,0.151639545215,0.147693675383242,0.125271052227655,0.124387266452653,0.0817593999857566,0.122204034198508,0.0508312414355865,0.143103855518623,0.144975470775882,0.134884193412987,0.0420109608177977,0.0402055241736599,0.0853255909902133,0.0672566486433238,0.0407203304961123,0.0431008600812309,0.0425033603806542,0.145309744651361,0.136113183752092,0.0871945197835947,0.0895744473081705,0.0933875151759514,-0.0552356593682961,-0.0964284136780709,-0.0874485458336307,-0.27887702277725,0.139210329031828,0.442638084215564,0.469311255603034,0.0235625509425259,0.0282725597801858,-0.267077296237171,0.248281848730591,0.00499060560111761,1,-0.180127950664591,0.041246199673548,0.135185437932736,0.0940500021871247,0.0345697408087829,-0.102102339284668,0.104926555951826,0.016331410905017,-0.0471046682062665,-0.0133812292179554,-0.160288571324635,-0.167374232703205,-0.199162391419991,-0.125287584566057,-0.184311122342783,-0.1653840380528,0.26737486001766,-0.095844258737356,0.873214062331674,0.515191490856871,-0.0829048096216062,-0.201206907490465,-0.290573353501785,0.180667158120344,NA,0.782292146930612,0.102205224602743,0.720503202793783
"spAB.1",-0.00757974947267682,0.0753054100655187,0.0657143744706637,0.0895642909119169,0.0557417581150743,0.0141642559498617,0.0473862762882781,-0.0162481492334781,0.106911187102564,0.0917828874742477,0.074603631818536,0.0227188181833198,0.0737024175207725,0.0638625332792626,0.0498501013262952,-0.00315635854618535,0.00956473606356026,0.00675165146207515,-0.000660913448533597,-0.00526478720093129,0.0204700805628556,0.0484267379638603,0.0724117010385894,0.0682259461152609,0.0681849147939517,0.241275069616548,NA,0.220834840044803,0.166995331479329,0.135097354424152,0.136480035380362,0.120972941644232,0.129594598845704,0.209125153655616,0.128672651082669,0.109512501320814,0.214036264199753,0.158409318411024,0.111758669318143,0.026728293516847,0.0836497956432251,0.112512807446292,0.0638370296759979,0.057100628678658,0.0284660778482937,0.0271814066588076,0.209287217624578,0.207030198326879,0.0084335556731514,0.0154707492431716,-0.0172326526099098,0.0558730765380567,0.840363740517261,0.932766776995806,0.979061759865511,0.823617078926179,0.54762417388149,0.532415035891751,0.436217480584885,0.443087016299156,0.748663889306215,0.437051324598361,0.207872876539047,-0.180127950664591,1,0.755257761312389,0.521244350854737,0.172381240309624,0.11739180650172,0.383254160859498,0.16289944857414,0.196413762838671,0.17600177664904,0.0772063723440383,0.992212439397004,0.96583072547628,0.20507702177188,0.0723252973199771,0.132656821690424,0.0459749096052417,-0.0738691716254403,-0.0153194948414955,-0.206222310112979,-0.0474276521753776,0.0949081796878579,0.160035558988696,0.140039226251462,-0.216939933480255,NA,-0.172790937807094,0.0108056654280354,-0.121260559547416
"spX1B.1",0.0128967564146687,0.0591189178872266,0.054265350646149,0.0698893488948141,0.053877600669015,0.0278631344750978,0.0402818080415976,-0.00741886244949572,0.0701728678353463,0.0707941173093415,0.0475213578817581,0.0265838013398888,0.044537220978692,0.0455680744160529,0.0343791279544221,0.00255759346716675,0.00708240063047443,-0.00143936283116197,0.0126520483650896,0.00661474507895804,0.0297424920767314,0.0428364847713173,0.0554304596982119,0.0543002363550897,0.0540231200403902,0.182060331673713,NA,0.184727407003653,0.174024177147793,0.140706625228074,0.141266684215043,0.10741289810021,0.11375173412133,0.14587407627169,0.117175126124031,0.0840939362697593,0.186595951065796,0.166869326750042,0.122952945024078,0.0394640962578268,0.0680458664039829,0.111534509604562,0.0784797633318648,0.043967439075211,0.0372394211270174,0.0428271235234649,0.18310891604359,0.175616907138277,0.030621766594071,0.0410559554512516,0.027213670838584,-0.011496652051376,0.637325741035524,0.71637445819316,0.656393677398299,0.9113163581783,0.620437107528164,0.604486734858604,0.314325018747909,0.322728605158476,0.404586175178197,0.268671003988806,0.1623374545893,0.041246199673548,0.755257761312389,1,0.373006275310281,0.148789499906363,0.107057786371404,0.446883607706227,0.232784874554221,0.214539928428133,0.16748997819253,0.0675001952731319,0.752535747060628,0.704104010309905,0.122862425925008,0.040989884428421,-0.0647907203204687,0.134105311433817,0.0803693380028676,-0.164882068716711,0.150459713390105,0.419202339979769,-0.0712434895112805,0.0364753011497794,-0.11666190000887,-0.186387389938543,NA,-0.0984234293848642,0.0487437074873652,0.0899037711309057
"spX2B.1",0.0384418223475905,0.041875356714712,0.0340269883047045,0.0707217011264351,0.0398385782540713,0.0032354593055577,0.0463701748765954,-0.0120227523272509,0.0805821872568157,0.0738930770907978,0.0563916592036982,0.0126191450868805,0.0566165206331842,0.0335749811770199,0.0290329066013484,-0.0198208328928758,0.00563830746207928,0.00691182617200901,0.00211439782753131,-0.0110209205693653,0.0283836825428341,0.0499934690552877,0.067958832087198,0.0656650363932543,0.0656065836700811,0.196596119956846,NA,0.218683764098466,0.204968458441596,0.166461843787016,0.163683699355619,0.144563065772018,0.145968618566105,0.180378618036317,0.14717418514654,0.0823734730815144,0.221919693555597,0.187743408517083,0.155646177283532,0.0642397024859755,0.0578712545830416,0.137867959072554,0.0645733971745748,0.0656812956508728,0.0165753589311245,0.0199829339904256,0.217874157280359,0.212105514257287,0.0496786561178625,0.0502442277394911,0.0385789602134458,-0.0035226016773404,0.465118463165494,0.525129709916617,0.438413762657622,0.646831911280056,0.560303447822029,0.559185500772564,0.228692633605906,0.252624167671016,0.27846000534794,0.246073086937939,0.101510216192079,0.135185437932736,0.521244350854737,0.373006275310281,1,0.135209677710231,0.193809699502087,0.180395687719133,0.217007708609403,0.110561154516727,0.0959985065041239,0.0618130983880878,0.524032568052983,0.495959960608556,0.0461869994479296,-0.0363908159738553,-0.0291415308720896,-0.095369495186593,0.168253242998354,-0.0576444237476476,0.146034991756249,0.299653480727632,-0.03565932021058,-0.00400592799954386,-0.0887992869439842,-0.112713420469662,NA,-0.0270444518679861,0.0708539332845058,0.300968415644487
"spX3B.1",0.0258934253290937,0.0022967099595675,0.00092085871623955,0.00213768123596409,0.00388656956936736,-0.00727483839725586,0.0186787627635644,0.0328780286535271,0.000161604014419826,0.00352195099937272,-0.00144272936302315,0.0245731678057539,-0.00640224785768742,-0.00839327765211775,0.0128399266979141,0.035134533277677,-0.00799816444019649,-0.00096339004456084,-0.0105000678491645,0.0063915665168395,0.00605814398821859,0.00566960172996093,0.0122957277792485,0.0106666023594562,0.00873029137559785,0.0693509679243355,NA,0.0513388283887799,0.064952801336199,0.0424973614849056,0.0419970424748746,0.0104259452232508,0.0157489694669949,0.0124412039540135,-0.004518405379682,0.0452776690531298,0.055380459492259,0.0616376055148176,0.0692908937324294,0.0857469336834332,0.0288756679536783,0.0720548347325323,0.0025503344063891,0.00558265327830137,-0.0280510862401143,0.0289227926544497,0.0522729524898893,0.0405238201765872,-0.0127187153163548,0.0114525485199775,0.0177635222110282,-0.0528610861510064,0.155379171853457,0.175551287607555,0.137316532579104,0.249285396841218,0.254992597372002,0.253730816881726,0.0925628484594814,0.103528229573233,0.0715652135809247,0.0631645981391108,0.057695205001147,0.0940500021871247,0.172381240309624,0.148789499906363,0.135209677710231,1,0.0867660419886277,0.0709227314551004,0.121207971141454,0.0540607464272741,0.0401996032929102,0.000479014052550298,0.179097566481078,0.16515779419893,-0.00153614288628525,-0.0437051909276832,-0.0306578813926199,-0.0375289079267841,0.0701317624503676,-0.0354904052936289,0.0908118640010268,0.154813262239217,-0.0234832738071447,0.000974944837404389,-0.055245156482763,-0.025248852731731,NA,-0.00335735427226073,0.02198330792998,0.194085123325624
"spIBB.1",0.0254918120782778,0.0231821993088892,0.0160631477364252,0.0148540816355252,0.0127612788073713,0.0118028066936383,0.00445722745065346,0.0193925041929851,0.00153658386596639,0.0137316677515007,0.0259618876975721,0.0634597515690686,0.014594298588917,0.0286804479227629,0.0263777809682437,0.0662763738539051,-0.000516528516534325,0.0112555834881197,0.020088842842368,0.00617484217859288,0.00391922428726731,0.0172646592336258,0.00240061976954167,0.00789392142988075,0.00677053677216107,0.118516933958144,NA,0.0890697246971216,0.078212341768133,0.0855321279234579,0.0868209100000025,0.102001671887367,0.121162567966181,0.0709300688097706,0.0497318593060578,0.0635557598849652,0.0858540654162728,0.0683575112967648,0.0666185251336172,0.0500196412750795,0.126785583238673,0.0647435901156577,0.0409190563771735,0.0231798588897635,-0.0056780287179691,0.00972770427981054,0.095156439481447,0.0964438151486853,0.0437449979584954,0.0456617296518339,0.0534168359333246,-0.0034749708862365,0.149247295824551,0.135964173555897,0.102052641351193,0.155208552897435,0.157878002561903,0.146239958679175,0.0899753038675912,0.241377097944537,0.0533769477073577,0.0463441122696918,0.0634565037164166,0.0345697408087829,0.11739180650172,0.107057786371404,0.193809699502087,0.0867660419886277,1,0.0761801670847994,0.0852028237094841,0.093631667684437,0.0417004634141605,0.0476406787607821,0.145640922676166,0.141821371434664,-0.117968015200607,-0.046623810164441,-0.062108265224773,0.0147855879382513,0.0392034730474229,-0.0403986414215088,0.0933264290447925,0.0744280604570458,-0.0232215948746695,-0.134212932183838,-0.0562268043542705,-0.00919730253650695,NA,0.0291884747752254,0.0284133296556412,0.0624008275377713
"spGDP.1",0.0117049272587628,0.0135642024458061,0.00966608848962368,0.0218879523881034,0.00367591407495391,-0.00869909465554529,0.00694661247242999,-0.00577918379572134,0.0291966580180122,0.0244439068240931,0.0215064964686093,0.0163279433283506,0.0193009617224838,0.0329088922080847,0.0127811488754559,0.0103194844601143,-0.00589587861037503,-0.00613078660385357,-0.0146297644879982,0.0000760806863334886,-0.00251835269786734,0.00853914012089127,0.0184496547966659,0.0160166516859413,0.0154691769542712,0.0781677455914189,NA,0.0793543415141693,0.0734973411387366,0.0623080060902566,0.058900158601584,0.0334955788957083,0.0357669997746988,0.0534958481484626,0.0554326398446515,0.0361061741566586,0.0787903273281845,0.0682152833915788,0.0616727463530416,-0.014585308901504,0.0226136191929118,0.0531697982701734,0.051373355273044,0.018958594099237,0.0299350421610106,0.017101526153143,0.0759423369359716,0.0734395989918344,0.0162215116946145,0.0126861399845205,0.00138959472797152,-0.0177829867269508,0.338364286144661,0.368455195594677,0.400851370953768,0.401288220734997,0.189741556440106,0.185991706621965,0.27434376993588,0.279025440703844,0.154267267436403,0.0763091066712464,0.141741620622444,-0.102102339284668,0.383254160859498,0.446883607706227,0.180395687719133,0.0709227314551004,0.0761801670847994,1,0.0452323941119396,0.0367156042083705,0.0356361796344488,0.0244232457062065,0.395608682074013,0.360649264601561,-0.046105359857218,0.0217028613588721,-0.10219496035043,0.274112496844383,-0.0740716893979147,-0.194871754836445,-0.00799827516116923,0.0873249038813018,-0.184259222623751,-0.0876303125957535,-0.143648056485183,0.0217682223920074,NA,-0.0496480867743246,0.0225526273707812,-0.0413364337763407
"spSF.1",0.0320002624295475,0.0172349711513442,0.0161337387480161,0.00865514819935904,0.0119842319122546,0.00975489076508687,-0.00262175438148206,0.0104310302662215,0.014946023838312,0.00697934853368561,0.0101155906816263,0.0119498974320184,0.00822857102048465,0.00491737754060508,0.0174973258846425,0.000586157012398169,0.00480609058936285,-0.00303389440741276,0.00133822845508485,0.0104657119288059,0.00236213180456623,0.00566912595080574,0.00781607882077815,0.00752323227247254,0.00720863552860858,0.060575868639286,NA,0.0727744744627629,0.0966379618988274,0.0791555877448846,0.0818430941631556,0.0664211641244321,0.0669344765151311,0.0322184047273652,0.0691580089663619,0.00510154681457021,0.0807862101486548,0.100384115835533,0.0430208755806136,0.0251890299673827,0.0259628699043799,0.0747920771334109,0.0275342521136174,0.00336240724767093,0.0353919444551286,0.044407285262424,0.0802075998559483,0.077797217382333,0.0545307282113598,0.0474283360474456,0.0532316478456304,-0.055043030002701,0.181943031436574,0.203367984301906,0.146150509295478,0.263569456602308,0.301558110522408,0.283410491390758,0.130709135884084,0.140457065578372,0.0307070361873324,0.0790100332341968,0.0573673398897156,0.104926555951826,0.16289944857414,0.232784874554221,0.217007708609403,0.121207971141454,0.0852028237094841,0.0452323941119396,1,0.0967855888183096,0.0402829666040809,0.00010314609153665,0.197087934843103,0.180349904394783,-0.00816010990491764,-0.0557610287948381,-0.0840956291391199,-0.10669350267671,0.0760075500579531,0.0123562720358163,0.102946022785676,0.123770831281604,-0.102389861920234,-0.0705009171718063,-0.133762742596993,0.00707996027066764,NA,0.0184475814108146,0.053039468488266,0.125238312002707
"spSB.1",-0.00130814585265111,0.03351065404292,0.0228181592037927,0.0244749882172365,0.0178345568573501,0.0164925827876978,0.0102136986907409,0.00565937963908726,0.00520203667518708,0.0218199050024342,0.0564479317268083,0.0442854469474213,0.0503746182374648,0.0331271875483713,0.0218624078330379,0.0200499160905787,0.0106951823786452,0.0186736811189072,0.0260102898404465,0.00953023492426635,0.00452072614119934,0.0295076422195883,0.00243670296881373,0.0123226152004417,0.0137897227445011,0.095888270866749,NA,0.100822638491807,0.0811455394932936,0.0802198010732606,0.0730569147578457,0.0891190719073115,0.089354564849278,0.0867002991783209,0.0605235320117853,0.0428688212874588,0.099488089322204,0.0794370296500319,0.0497414411527009,0.0117307947351071,0.0326909890399037,0.0104620951237381,0.051670670865282,0.0674954964889648,0.035565936408723,0.0184846846323024,0.101772419170442,0.103652979628147,0.0207996489036658,0.0181384084905233,0.0116236642794682,0.00847028049615238,0.210765016398056,0.234702622171586,0.178266005234553,0.205601322032127,0.195497065610585,0.175628677609767,0.217058948921597,0.225890467952491,0.170055797891102,0.052665834302167,0.0821635238232734,0.016331410905017,0.196413762838671,0.214539928428133,0.110561154516727,0.0540607464272741,0.093631667684437,0.0367156042083705,0.0967855888183096,1,0.14239240631918,0.0828520739149028,0.21510482073825,0.226308055416318,-0.0605527664810985,0.0304801307706754,0.026797017017589,0.0412446491953063,0.0140237672727528,-0.0523238829399931,0.0560984572822852,0.0949653957683085,0.0719721450714206,-0.0588298437857047,0.0417007268289651,0.0864715522685354,NA,-0.0249448633045828,0.00550767371848266,-0.00434701822324198
"spCS.1",0.0166983948124041,0.0341521091325521,0.02911309302341,0.0150948227486036,0.0247044618924746,0.0276820409200849,0.0152731033903024,-0.00833496265127209,-0.000841005724078514,0.013990760449179,0.0348807612670709,0.0359114286071889,0.0294273809970452,0.0140878797760148,0.00810117080646372,0.0268451603463438,0.00267991241018442,0.0179311471532719,0.0203698087260416,0.0169529211985602,0.00866631666453341,0.0207174983646318,-0.00331534537810809,0.0051251127643884,0.00630303474797005,0.0362747890902328,NA,0.0371231732965158,0.0262001409435162,0.0252766438559917,0.0212319070339078,0.0411873949709053,0.0373178455012143,0.0285259747439717,0.00723197297114766,0.00864571459495746,0.0362363342323959,0.033399177786494,0.00350201972525611,0.0118957374656237,-0.00371194679611361,0.020822770357166,0.00493632881241069,-0.00352764364284506,-0.000744994330646662,0.00156174366691255,0.0369273681804147,0.0318970027049515,-0.00989404923432099,-0.00188613710453028,0.00113228480985538,-0.00162464865527692,0.160009607683216,0.186940232277281,0.192270558081823,0.168283583343706,0.0907476956004493,0.086612279773769,0.140816139964807,0.143618561672437,0.136119477377972,0.0616820833500585,0.0399783470657855,-0.0471046682062665,0.17600177664904,0.16748997819253,0.0959985065041239,0.0401996032929102,0.0417004634141605,0.0356361796344488,0.0402829666040809,0.14239240631918,1,0.362939080598669,0.183876906865592,0.185552280025517,-0.0163939445797673,0.0221570975226246,0.0317450878337425,0.00795053110044326,-0.000968270149728837,-0.00193742119516903,-0.0168819578721085,0.0387960963618091,0.00758822259644081,0.00320400344814172,0.027950931649502,0.0273769107596172,NA,-0.0285529449904544,-0.0160651492842007,-0.00946991276018042
"spPO.1",0.00702848942390071,0.0227022790191919,0.0156169313301127,0.0393000469903407,0.0240294203239761,0.0115067674812267,0.0315402322604802,0.0071112112841077,0.0152780366287519,0.0384810950929243,0.0362739169995103,0.0226161123331508,0.0335336031769631,0.00526320064119033,0.0151063080219622,0.0147007199819988,0.0120825719885718,0.00666325386461927,0.0217491215266423,0.00294281968088104,0.0211073915811364,0.035920348459494,0.0258898823933751,0.0310852450674338,0.0317792499931572,0.0410327048662593,NA,0.0555618135389144,0.0582765430585373,0.063446425119911,0.0599684476800593,0.0535104599310844,0.0572069746854948,0.0369139667593861,0.0447385215501635,0.0356944693179117,0.0574061096082213,0.0561279003199172,0.0370347860514807,0.00869516084495271,0.0364470147764586,0.0363891547860604,0.0205668618441706,0.0524806307238536,-0.0144176802425064,-0.00772614590236906,0.059307231353734,0.0589734968409097,0.0324090974305387,0.0352205935588437,0.0288084062117379,-0.0176090718960699,0.080089651720667,0.0995103153424891,0.0846729780381866,0.0783331566926972,0.06274429690004,0.0549451019527695,0.123142669149699,0.127310873906519,0.0549591003406217,0.0445035802096781,0.0506384864626866,-0.0133812292179554,0.0772063723440383,0.0675001952731319,0.0618130983880878,0.000479014052550298,0.0476406787607821,0.0244232457062065,0.00010314609153665,0.0828520739149028,0.362939080598669,1,0.0899200489418145,0.0884060354964833,-0.0355925735640373,-0.0141029518840773,0.00814262438886676,0.0180795903282383,-0.0115737984334204,-0.0147265794455527,0.0149041892491688,0.0184844005285526,-0.00321353089334922,-0.0411885111905205,-0.000841794902248442,0.0623267987754999,NA,0.00862353063216164,0.0265103481079336,0.00840544163786
"spBF.1",-0.00106290545644613,0.0777065832422526,0.0662713079310495,0.0936998259082249,0.0563375128745119,0.0125754504651189,0.0486124763982203,-0.0144166490165688,0.11103851623004,0.0957561885357149,0.0826339997115892,0.0267613415380969,0.0813179981787637,0.0662549833745994,0.0538630240383684,0.000157935665851397,0.00920687549061952,0.00608511834366975,0.00187426865438221,-0.00552971979335892,0.0209338849185089,0.0533586467126851,0.0758892275409442,0.0724398301464968,0.0725637506307323,0.259844053332937,NA,0.244167793829731,0.191689747825772,0.16098856540883,0.162237528925994,0.147024279592312,0.155940205279098,0.224640267831882,0.149336315008704,0.123341241949766,0.238285092315898,0.179792719479187,0.131998411729844,0.0320307380017812,0.0942724765132982,0.126044850448566,0.0770098659073837,0.0635024842013938,0.0362136260993117,0.0344756697682299,0.234736007751151,0.231664380540979,0.0261070148535953,0.0309570694724507,-0.00258185951976144,0.0478744435090653,0.857684182327291,0.948038492417797,0.973125106792369,0.823594114151242,0.575991308913123,0.559499239404738,0.533057510388132,0.541788420370822,0.740112978697813,0.439132212363512,0.247030324865248,-0.160288571324635,0.992212439397004,0.752535747060628,0.524032568052983,0.179097566481078,0.145640922676166,0.395608682074013,0.197087934843103,0.21510482073825,0.183876906865592,0.0899200489418145,1,0.979485564394732,0.130353673733594,0.0520039413819391,0.118273528337847,0.0434272199547997,-0.0710894602853112,-0.0173547826459552,-0.166799227608568,-0.0401736461180354,0.0900382105026823,0.0884477491437532,0.12172216586726,-0.118882107246897,NA,-0.145003090250547,0.0249092182153869,-0.111011605076185
"spPit.1",-0.00484428313400779,0.079711361243151,0.0668244812014199,0.0980255103309366,0.054954997725581,0.00753568112002998,0.0490478223134447,-0.0172733001750264,0.119770890304322,0.0999782515606526,0.0913346168854338,0.0207334108311514,0.0916401459316013,0.0710816840462291,0.0591807426568343,-0.0117612397639469,0.00952632491859582,0.00908110519997818,-0.0012244233719534,-0.00953286548710439,0.0181153375585708,0.0560031928555031,0.0799205724753773,0.0762196226180497,0.0768871444541406,0.280476476098391,NA,0.267745237239382,0.207370107226916,0.174540721951051,0.176252999652738,0.166078387598338,0.17507630774203,0.249364633641627,0.169352142885448,0.1334751403837,0.260310157165974,0.192949876645821,0.139782517587247,0.0363120320963589,0.101411676921251,0.138016203431237,0.0833750925507588,0.0703670369010612,0.0469212770475311,0.0376920570172793,0.257005454521459,0.256213546299572,0.0350328099681,0.0333425959085322,-0.00337358231826093,0.058443459500105,0.862643765161698,0.950200619049171,0.953821183631472,0.776895120253716,0.547337370154086,0.532052466334085,0.579572597098444,0.586524862939996,0.777377256012964,0.430646266614988,0.234842596914538,-0.167374232703205,0.96583072547628,0.704104010309905,0.495959960608556,0.16515779419893,0.141821371434664,0.360649264601561,0.180349904394783,0.226308055416318,0.185552280025517,0.0884060354964833,0.979485564394732,1,0.0707871460115761,0.0342415981940075,0.15392016705581,0.0138412544705807,-0.0711569489759785,0.0101899149362084,-0.166983012626535,-0.0494176604131886,0.165406499020575,0.07490222609087,0.191895682654134,-0.0555097280155531,NA,-0.148790825868893,0.0289633968112819,-0.129814745261903
"spStr.1",-0.0613809104205377,-0.0110245854664423,-0.0024355396691653,-0.026761286469653,-0.00310912831565694,0.00689254484537257,-0.00186024320353088,-0.000945814423634352,-0.0258661987138258,-0.0266089169366166,-0.0451064391432924,0.011837602316678,-0.0496501675564025,-0.0224461037499514,-0.0147527710814989,0.0137484012604149,0.00520486822471013,-0.00288663348259815,-0.00961078183622792,-0.00298677400700689,-0.00368047752381795,-0.0273813402276423,-0.0186180807196199,-0.0229117143932512,-0.0257381300111977,-0.0900068417682689,NA,-0.137568944460862,-0.161764458272806,-0.173650739012269,-0.16935449190051,-0.155032561272405,-0.153338554397783,-0.0766124968264909,-0.153012823596497,-0.0961324315397405,-0.14791685651843,-0.128913205228661,-0.147705997977362,-0.033839300069427,-0.0469178196971067,-0.0826692977869751,-0.0691817613828318,-0.0540696894682484,-0.0736629645622147,-0.0583237165139835,-0.154316670246426,-0.15217729669877,-0.149715576262522,-0.120279904363675,-0.108812251004883,0.0786276624790284,0.0123422364913973,0.0551109629998934,0.210437120940855,0.106115133915982,-0.0895246584850544,-0.0871324874147754,-0.479384166964336,-0.485236490354385,0.262405544292145,0.0153241669195187,-0.037135466573737,-0.199162391419991,0.20507702177188,0.122862425925008,0.0461869994479296,-0.00153614288628525,-0.117968015200607,-0.046105359857218,-0.00816010990491764,-0.0605527664810985,-0.0163939445797673,-0.0355925735640373,0.130353673733594,0.0707871460115761,1,0.211059854911695,0.287536357104283,-0.0440498244673405,-0.0145357182404082,0.0601729933163283,-0.346192117849286,-0.0427302356937507,0.165300357461907,0.501765140301987,0.262102000784273,-0.686237113380621,NA,-0.282374849634044,-0.127326794886668,-0.146003085832604
